words,count,like_count_median,like_count_mean,reply_count_median,reply_count_mean,repost_count_median,repost_count_mean
主動,13,16.0,39.15384615384615,0.0,2.923076923076923,0.0,0.9230769230769231
主導,10,25.0,34.7,0.5,1.7,1.0,0.8
主管,75,11.0,26.68,0.0,0.36,0.0,0.52
了解,27,2.0,10.74074074074074,0.0,1.0,0.0,0.25925925925925924
事情,49,14.0,27.408163265306122,0.0,2.4285714285714284,0.0,1.0816326530612246
五年,29,17.0,22.20689655172414,1.0,1.206896551724138,1.0,0.5517241379310345
交流,13,6.0,15.0,1.0,3.6923076923076925,0.0,0.46153846153846156
人才,27,3.0,9.518518518518519,0.0,1.3703703703703705,0.0,0.07407407407407407
人生,23,15.0,42.34782608695652,2.0,2.391304347826087,0.0,0.9130434782608695
人粉,14,219.5,248.28571428571428,65.5,72.57142857142857,0.0,1.1428571428571428
人際,17,45.0,56.23529411764706,7.0,7.235294117647059,2.0,1.7647058823529411
今日,36,44.5,53.611111111111114,7.0,6.888888888888889,1.5,1.6666666666666667
付費,11,11.0,13.181818181818182,2.0,1.6363636363636365,0.0,0.18181818181818182
代表,18,35.5,95.77777777777777,6.0,26.944444444444443,0.0,0.6111111111111112
以上,66,17.0,23.181818181818183,0.0,1.2575757575757576,1.0,0.8333333333333334
以前,14,10.5,12.642857142857142,0.0,1.2142857142857142,0.0,0.07142857142857142
